job_title,location,industry,employment_type,tone,salary_min,salary_max,currency,keywords,benefits,summary,created_at,status,uuid
Cybersecurity Analyst,"Richmond, United States",Cybersecurity,Full-time,corporate,140374,280748,USD,"security, cybersecurity, technology","Health and dental insurance, Retirement savings plan, Paid time off, Ongoing training and development","Seeking an experienced Cybersecurity Analyst in Richmond, United States with expertise in security, cybersecurity, technology.",2025-10-05T01:51:32.681653+00:00,new,dc3e0ed7-3a67-4773-8824-06089961277d
Data Governance Specialist,"Richmond, United States",Data Management,Full-time,corporate,109955,219910,USD,"data, governance, compliance","Health and dental insurance, Retirement savings plan, Paid time off, Ongoing training and development","Seeking an experienced Data Governance Specialist in Richmond, United States with expertise in data, governance, compliance.",2025-10-05T01:51:32.681653+00:00,new,68e0175f-4f50-4281-b7d1-56950230415f
Data Privacy Officer,"Richmond, United States",Data Management,Full-time,corporate,127178,254356,USD,"data, privacy, compliance","Medical and dental insurance, 401(k) with company matching, Flexible PTO policy, Learning and development budget, Remote work opportunities","Seeking an experienced Data Privacy Officer in Richmond, United States with expertise in data, privacy, compliance.",2025-10-05T01:51:32.681653+00:00,new,8482650e-ec0b-456a-accc-17948c1e41ce
Digital Content Manager,"Richmond, United States",Marketing,Full-time,corporate,90201,180402,USD,"content, digital, marketing","Health and wellness programs, Retirement savings plan, Flexible working hours, Professional development opportunities","Seeking an experienced Digital Content Manager in Richmond, United States with expertise in content, digital, marketing.",2025-10-05T01:51:32.681653+00:00,new,a3595014-dcae-45d6-a0f1-a765ff1c70bd
Digital Transformation Consultant,"Richmond, United States",Digital Consulting,Full-time,corporate,135777,271554,USD,"digital, consulting, business","Health and dental insurance, Retirement savings plan, Paid time off, Ongoing training and development","Seeking an experienced Digital Transformation Consultant in Richmond, United States with expertise in digital, consulting, business.",2025-10-05T01:51:32.681653+00:00,new,449e76f1-5f60-4f39-8c90-51986acbd8db
Diversity and Inclusion Specialist,"Richmond, United States",Human Resources,Full-time,corporate,95428,190856,USD,"hr, diversity, inclusion","Health and wellness programs, Retirement savings plan, Flexible working hours, Professional development opportunities","Seeking an experienced Diversity and Inclusion Specialist in Richmond, United States with expertise in hr, diversity, inclusion.",2025-10-05T01:51:32.681653+00:00,new,968c8456-421a-4459-88d5-63772ebc94d4
E-commerce Specialist,"Richmond, United States",E-commerce,Full-time,corporate,108039,216079,USD,"ecommerce, digital, business","Full health insurance coverage, Pension plan contributions, Flexible work arrangements, Career advancement programs, Wellness and fitness benefits","Seeking an experienced E-commerce Specialist in Richmond, United States with expertise in ecommerce, digital, business.",2025-10-05T01:51:32.681653+00:00,new,35fc0b9b-c048-4516-a610-e6f1d911e1a8
AI Governance Specialist,"Bend, United States",Artificial Intelligence,Full-time,corporate,122906,245813,USD,"ai, governance, compliance","Health and dental insurance, Retirement savings plan, Paid time off, Ongoing training and development","Seeking an experienced AI Governance Specialist in Bend, United States with expertise in ai, governance, compliance.",2025-10-05T01:51:32.681653+00:00,new,0ceced10-05ca-4a66-aea2-f389d02d7ca8
AI Product Manager,"Bend, United States",Artificial Intelligence,Full-time,corporate,139671,279343,USD,"ai, product, management","Health and wellness programs, Retirement savings plan, Flexible working hours, Professional development opportunities","Seeking an experienced AI Product Manager in Bend, United States with expertise in ai, product, management.",2025-10-05T01:51:32.681653+00:00,new,e0b57140-4cc4-41c8-9096-80be3b84439d
AI Trainer,"Bend, United States",Artificial Intelligence,Full-time,corporate,105632,211264,USD,"ai, training, technology","Full health insurance coverage, Pension plan contributions, Flexible work arrangements, Career advancement programs, Wellness and fitness benefits","Seeking an experienced AI Trainer in Bend, United States with expertise in ai, training, technology.",2025-10-05T01:51:32.681653+00:00,new,7674d768-7e48-4800-9fca-6cb17ed2617a
Carbon Emissions Analyst,"Bend, United States",Environmental Services,Full-time,corporate,97376,194752,USD,"sustainability, environment, analytics","Medical and dental insurance, 401(k) with company matching, Flexible PTO policy, Learning and development budget, Remote work opportunities","Seeking an experienced Carbon Emissions Analyst in Bend, United States with expertise in sustainability, environment, analytics.",2025-10-05T01:51:32.681653+00:00,new,e00a8cfb-fe5a-4d94-b937-a5a6dc377b54
Climate Change Analyst,"Bend, United States",Environmental Services,Full-time,corporate,96635,193270,USD,"environment, climate, analytics","Health and dental insurance, Retirement savings plan, Paid time off, Ongoing training and development","Seeking an experienced Climate Change Analyst in Bend, United States with expertise in environment, climate, analytics.",2025-10-05T01:51:32.681653+00:00,new,436b07d0-2cf5-4f58-b804-96da3eb1a3f9
Cloud Architect,"Bend, United States",Information Technology,Full-time,corporate,126354,252709,USD,"cloud, architecture, technology","Health and dental insurance, Retirement savings plan, Paid time off, Ongoing training and development","Seeking an experienced Cloud Architect in Bend, United States with expertise in cloud, architecture, technology.",2025-10-05T01:51:32.681653+00:00,new,e6f113e5-358c-40d9-b67a-c91f85034165
Cloud Security Specialist,"Bend, United States",Cybersecurity,Full-time,corporate,106939,213879,USD,"security, cloud, technology","Comprehensive medical and dental coverage, Retirement savings plan, Flexible schedule and remote options, Professional development and certification support, Well-being and mental health initiatives","Seeking an experienced Cloud Security Specialist in Bend, United States with expertise in security, cloud, technology.",2025-10-05T01:51:32.681653+00:00,new,6a9ab007-a64e-4ec8-b612-348b4189190a
Compliance Officer,"Bend, United States",Legal & Compliance,Full-time,corporate,95272,190544,USD,"compliance, legal, business","Medical and dental insurance, 401(k) with company matching, Flexible PTO policy, Learning and development budget, Remote work opportunities","Seeking an experienced Compliance Officer in Bend, United States with expertise in compliance, legal, business.",2025-10-05T01:51:32.681653+00:00,new,90fc3d1e-93f4-4246-a333-22106ae092dc
Corporate Social Responsibility Manager,"Bend, United States",Corporate Social Responsibility,Full-time,corporate,116969,233939,USD,"csr, sustainability, management","Full health insurance coverage, Pension plan contributions, Flexible work arrangements, Career advancement programs, Wellness and fitness benefits","Seeking an experienced Corporate Social Responsibility Manager in Bend, United States with expertise in csr, sustainability, management.",2025-10-05T01:51:32.681653+00:00,new,fc903f7e-850e-4c81-8f24-f6ef4ac3fc38
Customer Experience Designer,"Bend, United States",Customer Experience,Full-time,corporate,86838,173677,USD,"customer, design, experience","Full health insurance coverage, Pension plan contributions, Flexible work arrangements, Career advancement programs, Wellness and fitness benefits","Seeking an experienced Customer Experience Designer in Bend, United States with expertise in customer, design, experience.",2025-10-05T01:51:32.681653+00:00,new,f47c6775-d635-445f-b75d-a0373a912542
Cybersecurity Analyst,"Bend, United States",Cybersecurity,Full-time,corporate,116668,233336,USD,"security, cybersecurity, technology","Health and wellness programs, Retirement savings plan, Flexible working hours, Professional development opportunities","Seeking an experienced Cybersecurity Analyst in Bend, United States with expertise in security, cybersecurity, technology.",2025-10-05T01:51:32.681653+00:00,new,bf365c7a-2486-4d5f-9219-0d91469f8019
Data Governance Specialist,"Bend, United States",Data Management,Full-time,corporate,102239,204478,USD,"data, governance, compliance","Comprehensive medical and dental coverage, Retirement savings plan, Flexible schedule and remote options, Professional development and certification support, Well-being and mental health initiatives","Seeking an experienced Data Governance Specialist in Bend, United States with expertise in data, governance, compliance.",2025-10-05T01:51:32.681653+00:00,new,64449372-9949-4fd4-b30b-5cc05d48c76d
Data Privacy Officer,"Bend, United States",Data Management,Full-time,corporate,107270,214540,USD,"data, privacy, compliance","Comprehensive medical and dental coverage, Retirement savings plan, Flexible schedule and remote options, Professional development and certification support, Well-being and mental health initiatives","Seeking an experienced Data Privacy Officer in Bend, United States with expertise in data, privacy, compliance.",2025-10-05T01:51:32.681653+00:00,new,4efc6014-1da9-4e6c-b234-df0ee8d9d105
Digital Content Manager,"Bend, United States",Marketing,Full-time,corporate,85541,171083,USD,"content, digital, marketing","Health and dental insurance, Retirement savings plan, Paid time off, Ongoing training and development","Seeking an experienced Digital Content Manager in Bend, United States with expertise in content, digital, marketing.",2025-10-05T01:51:32.681653+00:00,new,fba48a8b-5e19-4e91-aa59-63534b3c08fc
Digital Transformation Consultant,"Bend, United States",Digital Consulting,Full-time,corporate,110781,221563,USD,"digital, consulting, business","Medical and dental insurance, 401(k) with company matching, Flexible PTO policy, Learning and development budget, Remote work opportunities","Seeking an experienced Digital Transformation Consultant in Bend, United States with expertise in digital, consulting, business.",2025-10-05T01:51:32.681653+00:00,new,76681770-666c-4bdc-a434-be08157c246f
